cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units,company
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2015-12-31,19244000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2015-12-31,19244000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2016-12-31,73829000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2016-12-31,73829000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2016-12-31,73829000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2017-12-31,-73608000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2017-12-31,-73608000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2017-12-31,-73608000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2017-12-31,79100000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2018-12-31,15216000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2018-12-31,15216000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2018-12-31,15216000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2019-12-31,195315000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2019-12-31,195315000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2019-12-31,195315000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2020-12-31,437954000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2020-12-31,437954000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2020-12-31,437954000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2021-12-31,723875000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2021-12-31,723875000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",IncomeTaxExpenseBenefit,2022-12-31,772005000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2007-12-31,1188000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2008-12-31,2458000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2008-12-31,2458000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2009-12-31,6475000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2009-12-31,6475000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2009-12-31,6475000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2010-12-31,19629000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2010-12-31,19629000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2010-12-31,19629000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2011-12-31,20025000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2011-12-31,20025000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2011-12-31,20025000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2012-12-31,19986000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2012-12-31,19986000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2012-12-31,19986000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2013-12-31,29142000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2013-12-31,29142000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2013-12-31,29142000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2014-12-31,50219000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2014-12-31,50219000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2014-12-31,50219000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2015-12-31,132716000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2015-12-31,132716000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2015-12-31,132716000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2016-12-31,150114000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2016-12-31,150114000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2016-12-31,150114000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2017-12-31,238204000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2017-12-31,238204000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2017-12-31,238204000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2018-12-31,420493000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2018-12-31,420493000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2018-12-31,420493000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2019-12-31,626023000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2019-12-31,626023000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2019-12-31,626023000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2020-12-31,767499000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2020-12-31,767499000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2020-12-31,767499000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2021-12-31,765620000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2021-12-31,765620000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",InterestExpense,2022-12-31,706212000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2008-12-31,615424000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2009-12-31,679734000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2009-12-31,679734000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2010-12-31,982067000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2010-12-31,982067000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2011-12-31,3069196000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2011-12-31,3069196000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2012-12-31,3967890000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2012-12-31,3967890000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2013-12-31,5412563000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2013-12-31,5412563000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2014-12-31,7056651000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2014-12-31,7042500000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2015-12-31,10202871000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2015-12-31,10202871000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2016-12-31,13586610000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2016-12-31,13586610000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2017-12-31,19012742000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2017-12-31,19012742000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2018-12-31,25974400000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2018-12-31,25974400000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2019-12-31,33975712000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2019-12-31,33975712000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2020-12-31,39280359000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2020-12-31,39280359000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2021-12-31,44584663000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2021-12-31,44584663000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",LiabilitiesAndStockholdersEquity,2022-12-31,48594768000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2007-12-31,-64391000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2008-12-31,-176635000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2008-12-31,-176635000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2009-12-31,-84641000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2009-12-31,-84641000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2009-12-31,-84641000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2010-12-31,-100045000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2010-12-31,-100045000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2010-12-31,-100045000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2011-12-31,261656000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2011-12-31,261656000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2011-12-31,261656000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2012-12-31,5589000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2012-12-31,5589000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2012-12-31,5589000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2013-12-31,476264000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2013-12-31,476264000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2013-12-31,476264000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2014-12-31,541712000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2014-12-31,541712000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2014-12-31,541712000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2015-12-31,1640277000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2015-12-31,1640277000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2015-12-31,1640277000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2016-12-31,1091630000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2016-12-31,1091630000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2016-12-31,1091630000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2017-12-31,3076990000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2017-12-31,3076990000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2017-12-31,3076990000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2018-12-31,4048527000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2018-12-31,4048527000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2018-12-31,4048527000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2019-12-31,4505662000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2019-12-31,4505662000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2019-12-31,4505662000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2020-12-31,1237311000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2020-12-31,1237311000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2020-12-31,1237311000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2021-12-31,-1149776000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2021-12-31,-1149776000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInFinancingActivities,2022-12-31,-664254000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2007-12-31,-436024000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2008-12-31,-144960000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2008-12-31,-144960000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2009-12-31,-246079000,0001193125-10-036181,2009,FY,10-K,2010-02-22,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2009-12-31,-246079000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2009-12-31,-246079000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2010-12-31,-116081000,0001193125-11-040217,2010,FY,10-K,2011-02-18,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2010-12-31,-116081000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2010-12-31,-116081000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2011-12-31,-265814000,0001193125-12-053009,2011,FY,10-K,2012-02-10,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2011-12-31,-265814000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2011-12-31,-265814000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2012-12-31,-245919000,0001065280-13-000008,2012,FY,10-K,2013-02-01,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2012-12-31,-244740000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2012-12-31,-244740000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2013-12-31,-255968000,0001065280-14-000006,2013,FY,10-K,2014-02-03,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2013-12-31,-255968000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2013-12-31,-255968000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2014-12-31,-42866000,0001065280-15-000006,2014,FY,10-K,2015-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2014-12-31,-42866000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2014-12-31,-42866000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2015-12-31,-179192000,0001065280-16-000047,2015,FY,10-K,2016-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2015-12-31,-179192000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2015-12-31,-179192000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2016-12-31,49765000,0001628280-17-000496,2016,FY,10-K,2017-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2016-12-31,49765000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2016-12-31,49765000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2017-12-31,34329000,0001065280-18-000069,2017,FY,10-K,2018-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2017-12-31,34329000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2017-12-31,34329000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2018-12-31,-339120000,0001065280-19-000043,2018,FY,10-K,2019-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2018-12-31,-339120000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2018-12-31,-339120000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2019-12-31,-387064000,0001065280-20-000040,2019,FY,10-K,2020-01-29,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2019-12-31,-387064000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2019-12-31,-387064000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2020-12-31,-505354000,0001065280-21-000040,2020,FY,10-K,2021-01-28,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2020-12-31,-505354000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2020-12-31,-505354000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2021-12-31,-1339853000,0001065280-22-000036,2021,FY,10-K,2022-01-27,USD,NETFLIX
1065280,"Netflix, Inc.",NetCashProvidedByUsedInInvestingActivities,2021-12-31,-1339853000,0001065280-23-000035,2022,FY,10-K,2023-01-26,USD,NETFLIX
